Date,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT,VNQ,XLE,XLF,XLK
2018-02-15,0.0205339844852237,0.006227193716107582,0.001169844500285011,0.00029511175337093576,0.010916569689433775,0.01856399708520895,0.012759856612540421,0.0033994522183498077,0.009708541281497007,-0.0024835712125286236,0.005543811855620806,0.019085052404621106
2018-02-16,-0.0032190846616176882,0.004500303522111837,-0.003271582663696204,0.0023582548102005774,0.0035339494517114822,-0.004465571281732417,0.0002930871107780231,0.0054203026634049856,0.005475507320038542,-0.002489209908555945,-0.001378520648503745,-0.0014864377243355431
2018-02-20,-0.013726386565039661,-0.009380897769839858,-0.013441710167313103,-0.0010781256084168023,-0.008217135859672764,0.0020004070041663713,-0.006261162607503312,-0.004379867138707527,-0.011820909705765548,-0.005431505305462436,-0.0031054018832971098,0.0008933618946038724
2018-02-21,-0.0008186066698928629,-0.004805497563689531,-0.004594377467322608,-0.0029440131285594084,0.00105193517688007,-0.0028433413248736272,-0.004974147178662625,-0.012268535588761287,-0.019757896648886497,-0.016826493315490243,0.001384494922844981,-0.0063948347099468394
2018-02-22,0.00061438862642893,0.005254739884647863,0.005093103382117992,0.0013774635882761732,-0.0015764099348974936,-0.00012164054363006382,0.001296047481679885,0.002997917575533471,0.011380617146066863,0.010959101288266826,-0.008295789114777463,0.0011971086501652017
2018-02-23,0.01780947324719495,0.007911947653240103,-0.0012668539845070992,0.0038338028828381887,0.01302649552860502,0.020448997749765496,0.015939122909260472,0.008882356274143133,0.015997996515294766,0.021680839429999876,0.014987725384359774,0.02092998422237735
2018-02-26,0.009251827490923903,0.00939154840926526,0.0024575674654647717,0.0011747947870823783,0.006559349745125509,0.013260510855417795,0.011612428692237442,0.00033862133215278867,0.00280202342321223,0.005959514145020384,0.015109838248471563,0.015668481800344525
2018-02-27,-0.029095283760550816,-0.01485892363922503,-0.01043890649807222,-0.003129403002613218,-0.014388026702809587,-0.012382721587699153,-0.012486368724780705,-0.0014390270004114303,-0.023286643545291863,-0.013003986051163041,-0.009472397181491177,-0.010092022253055388
2018-02-28,-0.014367758559961419,-0.009444704855580355,-0.0010388975966705294,0.002354552430053003,-0.015776319093870228,-0.0064172363501132645,-0.010130420797420658,0.006356324590607976,-0.0006814133786702259,-0.022983359061796604,-0.014002394394918682,-0.0071366824928496
2018-03-01,-0.0018741550362285642,-0.016792513959574484,-0.0022399902343750444,0.004303285015052838,-0.002660711231497137,-0.016326896680060488,-0.014540601879262205,0.006826190933190368,0.0009543238880342919,-0.0014983173295151087,-0.017319165794048463,-0.01657626658849587
2018-03-02,0.004172828928146632,0.00477664677393097,0.005372018620811936,-0.0037089089748713056,0.016005626473780676,0.009180418604465279,0.005155338262162523,-0.008129534757928658,-0.0004082791722713752,0.004651633893882234,0.002467314298486345,0.009546224564352057
2018-03-05,0.001454313173863131,0.005329884306955135,-0.0016747674096407872,-0.001273870792351861,0.008926756663494961,0.011084802926315307,0.011557555102646333,-0.002703665179909387,0.011309492639962393,0.01060512362932875,0.014064636373432915,0.0101954513939706
2018-03-06,0.009336248478936326,0.00587451921903126,0.010784458146907872,-9.805411002516973e-05,0.010799468882515484,0.004230664033344489,0.002534958945702659,0.0009318700906626454,0.004715548031064332,0.0005912561951504358,0.004160992025236343,0.002193928595406902
2018-03-07,0.001027466369482033,-0.00028480707567113406,-0.006401624645603676,0.0,0.00881769931377585,0.0023141171614955436,-0.00036651300796741726,-0.0011003898734932571,0.006168717786434241,-0.007533100241646107,-0.0017263215458942494,0.00554566521846489
2018-03-08,0.00020548635588224506,0.0021374437032937177,-0.0023862794212923255,0.0020602185218963065,-0.0020418555232304403,0.005505093412459194,0.0048393926257239706,0.005762292677572001,0.0018657750493462633,-0.00029773553301148947,0.003112920058633728,0.004353985706202268
2018-03-09,0.02135089349195418,0.0063983150284872,0.0009568071147663115,-0.0021543719413699147,0.015982737780986467,0.019427954158526495,0.017402367992422008,-0.006571744078719077,0.005454382815210268,0.019055922587228213,0.024137824669996588,0.01893068142052745
2018-03-12,0.0024119776128683768,0.001130364934640804,0.0,0.0023554341816593993,0.0017616802355100436,0.0053126296757366465,-0.0012550564411702991,0.005767022030591873,0.004366221978453266,-0.00029186679289638917,-0.003366914695900891,0.00312056986045417
2018-03-13,-0.009023424065615404,-0.006632747531453043,0.0019117242474055995,0.0016637689993364013,-0.004647756727709562,-0.013614113619955015,-0.006462713471865,0.005059288549912333,0.0009222740996746026,-0.007160629678105601,-0.011148741113531258,-0.011452671251957036
2018-03-14,0.0016188442387841118,0.002414765811857844,-0.0006360457292980959,0.001954485135653883,-0.004733292471595263,-0.00017513944602687292,-0.005131540930226275,0.00880990640660917,0.0009210223347915214,-0.005887723957867186,-0.011274211070188889,-0.0008578821885758536
2018-03-15,-0.0036363301301320927,-0.0005667080209748043,-0.006364323323672649,-0.0003903095417205904,-0.005009372164432313,-0.0008736084485252427,-0.0010897484530623114,0.0,-0.00026257243749749914,-0.005181955476039279,0.000345792206748019,0.0005726875310048118
2018-03-16,-0.002230286462432174,-0.0007088882224590698,-0.0024019459414951205,-0.0011705979005404155,0.005608208939268833,-0.0029731089606658267,0.0010840611197435734,-0.0035765257748162638,0.006970608532692157,0.008918381546345389,0.0008665409702792726,-0.001033286624191776
2018-03-19,-0.010770196021715472,-0.008088575680970433,0.0021669685053569143,-0.0009775618312459766,-0.009632680187810494,-0.021336180883456457,-0.013530033072956305,-0.0031717200127955314,-0.008620466125748072,-0.015451077038291072,-0.007274284570645051,-0.019824614734447077
2018-03-20,0.011092655716809618,-0.00014325367049972115,-0.004484705499084418,-0.0019546679178974458,-0.0002557820097554009,0.0032916377222507176,0.0017006672461945538,-0.0040192124629439,-0.003425618705434008,0.00845054967194403,0.002442605772972284,-0.0004399388705119689
2018-03-21,0.005892110159889885,0.0015741040019050523,0.01745640608927701,0.0006855923200297376,0.005824045666461775,-0.004354615944479168,-0.001919520670866648,0.0010935206077999915,-0.0074034519967739465,0.02618596523672867,-0.00034804976370439444,-0.006011714119918854
2018-03-22,-0.03332664145644182,-0.018571485748178795,-0.003953194075975608,0.004111701953833702,-0.021927246837503578,-0.024682297726906666,-0.024997074914108852,0.009908963997158349,-0.005860375391887773,-0.020414221877897876,-0.03690826035756967,-0.025814904652683657
2018-03-23,-0.020267569011723996,-0.01106244397810574,0.012938539529958382,0.0013651591678127684,-0.021519339750978084,-0.026351419206682714,-0.021314458030516903,-0.0007488829984436673,-0.017818838681096683,-0.006103200529512298,-0.030368825019071788,-0.026650731048156406
2018-03-26,0.03241627665176727,0.017956901637646627,0.005250357853935794,-0.0027264213609687893,0.021859321647873298,0.03715816290348095,0.027358911206420755,-0.003827397557947698,0.011376755277906492,0.017972479929082796,0.03243856691676572,0.03795916480617989
2018-03-27,-0.01817787650954472,-0.0073741719032138775,-0.0061584106879087885,0.00566258886561366,-0.019369942845117727,-0.03235964336833508,-0.017011377645234083,0.010692493348031684,0.003813005189204688,-0.009416061046398805,-0.01950162453416837,-0.032074220344014526
2018-03-28,-0.005049363957812081,0.005826626725394357,-0.01380496145836152,-0.00019365455946729337,-0.00033269113963019237,-0.011503674457749802,-0.002955132872899946,0.002644900849749776,0.025098377471029165,-0.019456634450564003,0.001841604097326588,-0.006658565328509614
2018-03-29,0.020934223954427456,0.009123705404299853,0.0004771936450476133,0.0020387767513754262,0.010112544703896553,0.01831496982365466,0.012777655613038563,0.0048637508419089315,-0.0011912955365647182,0.021054419566456373,0.013602948446178154,0.01979733086301194
2018-04-02,-0.018019738728192847,-0.013777280248516877,0.011686153191860393,0.0010193577098633888,-0.024369542635125696,-0.02885190386685388,-0.021584629126363164,0.0019727654454686494,-0.013515315210848144,-0.020026947368552928,-0.022125443682950885,-0.02384590797752495
2018-04-03,0.009913594429992179,0.006402921493542824,-0.007543604183229413,-0.0031996763058562694,0.014311393211660528,0.011253421992976076,0.012816837390029034,-0.00771244508667579,0.0084622493285047,0.021344436945002876,0.013723879217616197,0.009865469238153457
2018-04-04,0.00041782239831755774,0.0034702513163111792,0.0011876001018218396,-0.000584125842126415,0.0127123434640668,0.015770105958486047,0.010699452890300165,-0.0020668936265934024,0.010522169157338057,-0.001334125084727189,0.010611373719303208,0.01395581014375824
2018-04-05,0.0025050388794365386,0.00662820422004895,-0.005140323544257752,-0.002530656845966095,0.008280814737668063,0.005696495461378959,0.007891940147752408,-0.00745742434489538,-0.0003954095285922943,0.01795787799610915,0.007965137600386862,0.004128904465186878
2018-04-06,-0.01957494701696283,-0.00658456040895905,0.004689954877408642,0.0043916097682590305,-0.019944918522633026,-0.025023142442117452,-0.022285961241162,0.010935705829984377,-0.007515885784539322,-0.018078169392329535,-0.02406592065222324,-0.024520236672365803
2018-04-09,0.0010619216071456883,0.008213078011277464,0.0034021703240154633,0.0001944336788375356,0.0011967531392786945,0.007022723764209315,0.004928308559831951,0.0016519265013053008,-0.003188558827534105,0.004751293250026212,0.00552058227979213,0.007806155000108506
2018-04-10,0.019520508338466858,0.010719158298154285,0.0023655815524343815,-0.0017489538168813379,0.018865575230673892,0.022063268102742617,0.01590038818123185,-0.0018139774134294795,-0.0010663423362700097,0.03310162053388521,0.01500740985136173,0.024632196189837474
2018-04-11,0.00041606216102141325,-0.003818006640410654,0.007787899955785216,0.0009730721482046345,0.0021516116410276176,-0.005769012815315833,-0.005242013884382168,0.003551399069345429,0.0021348267524865516,0.010441952842199509,-0.011900550084964934,-0.0058965801349261104
2018-04-12,-0.00041588912529322286,0.003832639684175021,-0.011630613197024187,-0.0035970323981977526,0.006830873440044627,0.012041467718911791,0.008227211486248942,-0.007324702961301943,-0.011183629040977805,-0.0001413432630212874,0.017518442099383247,0.012015164829320746
2018-04-13,-0.009989721093618509,0.0009897310927953207,0.006555000660688037,0.0008779234545137626,-0.00523390015264058,-0.005178455170384955,-0.002933440057730108,0.0023213941866950805,0.005251130689310379,0.011043443046751422,-0.015064706616488288,-0.003306370605861364
2018-04-16,0.0012613509242123122,0.0015537539186860627,0.0014123209845888773,-0.00048699695428244816,0.009224013177348,0.007622304884653763,0.008221795730384951,0.0003310236936426847,0.006161433029459262,0.01022268713652652,0.004370000926555706,0.0076901470385570825
2018-04-17,0.002099413580682885,0.004513605171531099,0.0009402393572395251,0.0005848208669396726,0.010877060850745801,0.021525256861414377,0.010698468670028438,0.002728262861370734,0.011714637300562103,0.0038813187559181284,0.0,0.018554451514068315
2018-04-18,0.008590101930350924,0.005195043665642052,0.0007827669207129961,-0.003898738960689041,0.0026740489384520227,0.0020467024134216416,0.000740222282141767,-0.007997931862720686,-0.0021053318623869277,0.015741497909299795,-0.004713629065354885,-0.0026441500711923416
2018-04-19,-0.0058163259371383225,-0.0037714087230619198,-0.001955416527053,-0.0027397639714726862,-0.006921126407318345,-0.009192214787493547,-0.0055472757349952495,-0.008146640764463697,-0.01450446110106518,0.0012234581711674242,0.015300536134560838,-0.011047387190282865
2018-04-20,-0.012536889647762561,-0.003785619171047916,-0.007601890535287481,-0.0033365485848411147,-0.005371543436679116,-0.01582681853001644,-0.008479877038853889,-0.007207643028374844,-0.009231988082605058,-0.004752214261859122,0.00035902606735627174,-0.01385181550179826
2018-04-23,-0.008040289356391783,-0.001267004059706478,-0.007975949843974872,-0.0009843844281354208,-0.0014785216805913715,-0.0025260774603899083,-0.00014963425342562342,0.0002533229004604287,-0.0008101879035494752,0.00613906154022037,-0.0010759829811224364,-0.003624657189845615
2018-04-24,-0.004692928558692522,-0.004086716493232778,0.004855919415812648,-0.0011828313516780709,-0.005730077665670241,-0.02118740550080045,-0.013467620949387138,-0.004557329798487886,0.0037842832502252843,-0.010711705374220948,-0.00646348240431649,-0.01743223369390756
2018-04-25,-0.007715414172054125,-0.0016978825365149275,-0.006496075996334616,-0.0021703114718673033,-0.0014894611735488672,0.0011989079670384761,0.0024716630855559085,-0.006697953647559318,-0.0018851100335326443,0.007949524504789363,-0.0007227662318538552,0.00015423434046590856
2018-04-26,0.014470900095330919,0.004960782835994548,-0.0035085115107064135,0.0028673291615399776,0.004604312205426897,0.021052560394431152,0.010165771734536921,0.006999173547975079,0.0130850930571218,0.014549577991626705,0.00036156510529927743,0.018201340239130115
2018-04-27,0.006173878097274432,0.000987487870977688,0.004241008034887361,0.0016761580951467625,-0.001420024703503442,0.000617529555565488,0.0009390642095923329,0.007713429308976449,0.017177143691033292,-0.010588025681735669,0.001446293257446385,-0.0018176953977476762
2018-04-30,-0.007193968254119887,-0.003240989042360809,-0.007251025196090666,0.001082944731463309,-0.008856400274671716,-0.00709498435246636,-0.007690905442490292,0.0017663792074869011,-0.003927114020270239,-0.00013546894344085292,-0.009025347005738427,-0.006526120708443162
2018-05-01,-0.004901921153477429,-0.0035342276337576584,-0.007063145351023148,-0.0015664661220102793,0.004891840815581139,0.011433211973401747,0.0017767892126259177,-0.0036021254583555873,0.00906812559121728,-0.006096856902033987,0.00036435941160917196,0.012526762386496637
2018-05-02,-0.007924595203227525,-0.00042528380974127256,-0.0004849855228984401,0.0001975159044851349,0.003764289069244864,-0.005897719865733508,-0.00671713070901192,-0.0010974959236701443,-0.0036467717800281463,0.004089480412482915,-0.011289268990773094,-0.001056229842747003
2018-05-03,-0.0021587880603021192,0.003122400539739445,0.005095004008440096,0.002564906529217703,-0.005431332584900472,-0.00012349709331582748,-0.002203660945995334,0.004480751604104549,-0.0006535668619064294,-0.002307831294831364,-0.008471249476146303,0.0022655657071082302
2018-05-04,0.004543331261032568,0.003537024500676056,0.002092067418605348,9.808996406834858e-05,0.01248240973540704,0.01897399045728565,0.01294624322739879,0.0015152345260229794,0.010987803052632694,0.0048984220998651296,0.013001366500441813,0.01898754844494399
2018-05-07,-0.005815395454866423,0.00014097155577563747,0.0002408766587147504,-0.0004919850766579303,0.008476898653780873,0.008309561089478557,0.00338324801463874,-0.001597132347047392,0.006727410159065084,0.00135435376895221,0.006600632435160403,0.00695030341270475
2018-05-08,0.0056327164796579066,0.0001409516855972459,0.00016052535213439967,-0.0016732030009228849,0.004966298669945468,-0.001022393047033776,0.0,-0.0009258647583060275,-0.005011970485091499,0.007843028952733588,0.006921629217594205,0.0022032534786047275
2018-05-09,0.0019388504280501984,0.002395908227889043,-0.0020868008225221057,-0.002268146005518834,0.0053853099281016,0.010898848625849,0.009665984793523208,-0.005982196623144476,0.006716896886881374,0.020394695569336374,0.014833584127187383,0.012309326859228698
2018-05-10,0.020855760200023,0.006468106752853586,0.0068366320405601755,0.0020760040491620835,0.005356991056845617,0.010364516480106722,0.009350641231753443,0.008052855531615277,0.007826610748197904,0.007494750545068873,0.008199757525972906,0.013028641743007663
2018-05-11,-0.0016848939249183292,0.0026541371567132543,-0.0014379318160805399,9.857695611104056e-05,0.0019431961070195403,-0.0009433940889322923,0.0030511836609885545,0.0025227125646378745,-0.0034375894670780616,0.0014357711436172593,-0.0007074865883007764,-0.0014293215953650185
2018-05-14,0.0012655888265389326,0.0018116469707749605,-0.004080017089843735,-0.0021700662225498935,-0.0038163467042455768,0.0017112979018127916,0.0004762875325869942,-0.0052847139239325935,-0.008558961920134722,0.006907350566266901,-0.0007075213920739731,-0.0001431837319788576
2018-05-15,-0.020648676484245287,-0.007232421257338806,-0.01614583132241265,-0.005533890262475416,0.00018845301203196385,-0.011074907074716922,-0.006887012773106216,-0.011382749405674186,-0.016235456106666768,0.0002588743882043776,-0.001770366777801069,-0.00944595819846017
2018-05-16,0.015059982560243768,0.0014010290305144224,-0.0015512935679184991,-0.0020867567311831925,0.01042307138186116,0.00661202811819428,0.004205060902362945,-0.0038376210812604006,-0.0030119320497248303,0.0034937631857756557,0.001773506534850533,0.004478937218383772
2018-05-17,-0.015260470342369215,0.0015388222087446835,0.0005724073456552237,-0.0005975901589222454,0.004598614206875462,-0.0038465274313003173,-0.0008447734454347655,-0.005050955793148959,-0.00499231414221013,0.015086975676098957,-0.002124611153248468,-0.005178119543401749
2018-05-18,-0.008394515396651592,-0.0036318701337750836,0.0004086552101045804,0.0038860350576113145,0.0012989278436110752,-0.005168357362278941,-0.002499954521675396,0.00860485494522134,0.0013205161620795103,-0.007748962339188981,-0.008161929846291938,-0.004193182384622518
2018-05-21,0.006077859730780455,0.006308682412577982,0.0005718461950008358,0.0006950232977454007,0.006610282905840537,0.005613081405745124,0.007518722976305847,0.0005118676813378187,0.011866978174012832,0.010241954564488509,0.007155649534735575,0.00871212631349616
2018-05-22,0.003451942250944917,-0.0012536536083400662,-0.0005715193738216051,-0.00039693100326443354,-0.0072417927427388396,-0.0013065290126462736,-0.0027801992243325913,-0.0015352110846350575,0.0014333764397320703,-0.013306120008675149,0.006749666985182756,-0.0014395785806209371
2018-05-23,-0.00043003269083463636,-0.01101982185813044,0.001061982268841355,0.004564389969058835,0.0012979178170233752,0.008443563991417768,0.0027513336644948705,0.007259602548115529,0.010019667268802657,-0.0001287108319010244,-0.0063515749653318965,0.007351796222260898
2018-05-24,-0.00537757552656748,-0.0031027543432569082,0.00856859323093273,0.0025682004660576574,0.00037084008660448475,-0.0002944854831591348,-0.0020485371649525685,0.007969938350132155,-0.002061391807065105,-0.01644158690855213,-0.0078123988993072935,-0.0011445301758834514
2018-05-25,0.004109116652718958,-0.006508168298863359,-0.003074660285441455,0.0039405160450836085,-0.0017904037704453701,0.0010023389167317376,-0.002383003700597408,0.00622466323007731,0.003485767971414644,-0.02598942379766822,-0.003220939105598175,-0.0007166213947117361
2018-05-29,-0.02326080372303585,-0.020364662535955258,-0.000162297242228715,0.010794828849511662,-0.0013595424222453412,-0.00441897081645104,-0.0115011357441539,0.021902942812361603,0.004759979207720866,-0.0030838931733121466,-0.03339329279107073,-0.0054479453790962085
2018-05-30,0.007938184961960193,0.015263810239576125,0.001461160009810003,-0.004271227735359595,0.01584921245589377,0.007160814449414854,0.013344975348865917,-0.00670850117111943,0.013572368191740791,0.03026245241104375,0.018202010958261905,0.007351796222260898
2018-05-31,-0.0004375589800656998,-0.006300102413909325,-0.00218857312515075,-0.00048731010488500814,-0.007983798623127814,-0.0006462435026322044,-0.006125840698371188,-0.001646990457431996,-0.003410781901961646,-0.007571971586832649,-0.008391213877202652,0.0002864849239512246
2018-06-01,0.014007522508965753,0.008645522636976821,-0.004955325896935703,-0.003695419624623164,0.006573320058717913,0.015699522771793317,0.009817811315441682,-0.0052835731359158755,0.00443649463502882,0.004735607292104982,0.011037589819035354,0.017024120312222557
2018-06-04,0.010144494421580719,0.003000006613801176,-0.000979631964080463,-0.0035315925738684806,0.0053103436018158146,0.009030590654228066,0.004751195245825901,-0.007231906947411826,0.00870751562468186,-0.008641210439649494,0.003275015591793551,0.008018170748646192
2018-06-05,-0.007692334413477275,-0.0015667253557031247,0.003922495029546447,0.0025599953895485417,0.006192598490369905,0.0030983396941550723,0.0007277266079868117,0.0023444333206326107,-0.0026270859282382375,-0.002377254959792907,-0.0043524862528654396,0.0034886152956601357
2018-06-06,0.015073346548402089,0.008986908579841302,0.0005697980927446,-0.0040263852709780945,0.007240453230155985,0.005833721890937005,0.008360156154502363,-0.008102911329209261,0.0023833407202773493,0.004765839535258776,0.018214851612710303,0.006535891759422929
2018-06-07,-0.015273704403555022,-0.0056550785377339485,-0.00048810250152531154,0.00423947723495921,-0.005451157689263408,-0.00813118729502782,-0.00010764443364708054,0.009685286751856426,0.0,0.015151649994660232,0.0032201011977948113,-0.00801339061692885
2018-06-08,-0.001938753145038219,0.0011375973655896043,0.0012209142530825723,-0.0013743395294111282,0.0030112833407744954,5.728457877096638e-05,0.002956096096333294,-0.0030029688546859834,0.0036289650267444795,-0.001946849535139572,0.0014264580248677383,-0.001671115200174822
2018-06-11,0.0,0.006391044592994666,0.0017884823744616085,-0.000983022098564823,0.0015017243900563582,0.0026945159032709665,0.0013301630662241326,-0.0018407008118658252,-0.0014961199691850835,0.005201588489006426,-0.002136873748936341,0.001116476048897752
2018-06-12,-0.0025900256136884847,-0.00635045852934768,-0.0033271415316106223,-0.0005907448970864371,0.004557224568751073,0.005259562860290279,0.0012924386652508613,0.00025146402323450445,0.00599382449867325,-0.007632706018650515,-0.0024980838361166047,0.004876590262101077
